"RecNumbr","SEX","CLINDIS","AgeAtEnd","RaceEthn","P1AgeAtBirth","CTKFAMST","TOTALREM","NUMPLEP","MANREM","RemRsnChil","IsTPR","ado","F1Age","F2Age","FOSFAMST","F1Race","F2Race","Transracial"
"250876000000",1,1,12,2,NA,NA,2,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"250876000000",1,2,12,7,23,1,1,2,2,0,1,1,44,48,1,1,1,1
"250876000000",2,1,13,1,22,3,2,2,2,0,1,0,45,45,NA,1,1,0
"250877000000",2,1,13,2,22,1,1,22,2,0,0,0,63,NA,NA,2,NA,0
"250878000000",2,2,11,1,31,2,1,1,NA,NA,1,1,41,NA,3,2,NA,NA
"250883000000",2,2,13,2,24,2,1,10,2,0,0,0,28,NA,NA,2,NA,0
"250886000000",2,1,12,1,47,3,2,2,2,0,1,0,NA,NA,NA,NA,NA,NA
"250889000000",2,1,12,2,28,3,2,8,2,0,1,0,NA,NA,NA,NA,NA,NA
"250894000000",2,2,12,2,32,2,1,6,2,0,0,0,66,63,NA,2,2,0
"250899000000",2,2,12,7,38,2,1,2,2,0,1,1,62,60,NA,2,2,3
"250901000000",1,1,13,2,NA,NA,1,5,2,0,0,0,45,35,3,2,2,0
"250911000000",1,2,13,2,19,3,1,1,2,0,0,0,31,30,2,2,2,0
"250918000000",2,1,12,99,NA,NA,1,4,2,0,1,0,NA,NA,NA,NA,NA,9
"250918000000",2,1,12,2,33,3,1,1,2,0,1,1,30,NA,NA,2,NA,0
"250918000000",2,1,12,2,33,3,1,1,2,0,1,1,30,NA,NA,2,NA,0
"250952000000",1,1,12,7,18,2,1,17,2,0,1,1,56,55,NA,2,2,3
"250955000000",2,1,12,2,36,3,1,1,2,0,0,0,51,NA,3,2,NA,0
"250956000000",2,1,13,7,NA,5,1,4,2,0,1,1,40,41,3,7,7,0
"250971000000",2,1,13,2,32,2,2,3,1,1,1,0,52,NA,NA,2,NA,0
"250989000000",2,2,12,1,29,1,2,1,2,0,1,0,57,61,1,1,1,0
"251101000000",1,1,13,7,25,2,1,3,2,0,1,0,64,NA,NA,7,NA,0
"251103000000",2,2,12,7,23,3,1,4,2,0,1,0,39,30,3,7,1,0
"251104000000",2,1,13,2,28,3,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"251112000000",1,1,12,2,17,3,1,2,2,1,0,0,38,NA,3,2,NA,0
"251121000000",1,1,12,1,26,3,1,1,2,0,1,1,77,NA,3,7,NA,NA
"251138000000",2,1,13,2,34,1,2,2,2,0,0,0,27,NA,NA,2,NA,0
"251151000000",2,1,12,2,NA,5,1,12,2,0,1,1,51,NA,3,2,NA,0
"251178000000",2,1,12,2,22,2,1,10,2,0,1,0,78,NA,3,7,NA,NA
"251187000000",1,1,13,2,23,2,1,8,2,0,0,0,73,NA,3,2,NA,0
"251200000000",1,2,12,2,26,2,1,2,2,0,1,0,44,NA,1,2,NA,0
"251210000000",2,1,12,2,19,3,1,4,2,1,1,1,57,NA,2,2,NA,0
"251236000000",2,1,13,2,31,3,1,8,2,0,1,1,53,NA,3,2,NA,0
"251265000000",1,1,12,2,21,1,3,1,2,0,1,0,55,56,1,2,2,0
"251299000000",1,1,13,7,34,2,1,5,2,0,1,1,53,NA,2,2,NA,NA
"251366000000",2,1,13,2,39,3,1,5,2,0,1,0,54,NA,1,2,NA,0
"251383000000",1,1,12,2,32,3,2,10,2,0,1,0,NA,NA,NA,NA,NA,NA
"251394000000",2,1,13,99,35,1,2,6,2,0,1,0,NA,NA,NA,NA,NA,9
"251470000000",2,1,13,2,31,3,1,4,2,0,1,0,50,56,NA,2,7,0
"251494000000",2,1,13,2,NA,NA,1,2,2,0,1,0,75,NA,NA,2,NA,0
"251494000000",1,2,12,2,20,3,1,4,2,0,1,1,62,68,3,2,2,0
"251497000000",1,2,13,1,NA,NA,2,2,2,0,1,0,44,NA,3,1,NA,0
"251510000000",1,1,12,2,25,3,2,5,2,1,0,0,71,NA,3,2,NA,0
"251524000000",2,2,13,2,16,1,2,16,2,0,0,0,60,NA,3,2,NA,0
"251526000000",1,1,13,2,44,2,2,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"251528000000",1,2,13,2,21,1,1,10,2,0,1,0,48,NA,3,2,NA,0
"251538000000",2,1,12,2,22,2,2,6,2,0,1,1,66,NA,1,2,NA,0
"251561000000",2,1,13,2,31,1,2,15,2,0,0,0,NA,NA,NA,NA,NA,NA
"251563000000",2,1,13,2,17,1,1,2,2,0,1,0,60,60,NA,7,7,3
"251591000000",1,1,13,2,25,2,1,7,2,0,0,0,38,NA,NA,2,NA,0
"251593000000",1,2,13,2,35,3,1,4,2,0,1,0,47,NA,NA,2,NA,0
"251596000000",1,1,13,99,31,3,1,7,2,0,1,0,48,NA,3,2,NA,9
"251644000000",2,1,12,2,28,2,1,14,2,0,1,0,52,NA,1,2,NA,0
"251645000000",1,1,13,1,NA,NA,2,6,2,0,1,0,NA,NA,NA,NA,NA,NA
"251670000000",1,1,11,2,33,3,1,1,2,0,1,1,52,NA,1,2,NA,0
"251695000000",2,1,12,7,37,2,1,3,2,0,0,0,59,NA,NA,7,NA,0
"251720000000",1,1,12,2,23,4,1,1,2,0,1,0,39,NA,NA,7,NA,NA
"251733000000",1,1,13,2,33,2,1,2,2,0,1,0,NA,NA,NA,NA,NA,NA
"251735000000",1,1,13,3,31,3,2,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"251741000000",1,1,12,1,29,1,1,1,2,0,1,1,54,NA,3,7,NA,NA
"251752000000",1,1,12,7,NA,NA,1,9,2,0,1,0,36,37,NA,7,7,0
"251770000000",2,1,12,2,NA,NA,1,9,2,0,1,1,52,NA,3,2,NA,0
"251773000000",2,1,13,7,33,3,1,3,2,0,0,0,NA,NA,3,NA,NA,NA
"251790000000",1,2,13,1,NA,5,2,5,2,0,1,0,49,44,1,1,1,0
"251797000000",2,1,13,2,NA,NA,1,4,2,0,1,0,40,NA,3,2,NA,0
"251817000000",1,1,13,2,20,1,1,3,2,0,1,0,45,48,NA,2,2,0
"251820000000",2,1,13,7,36,1,2,4,2,0,1,0,47,42,1,2,2,3
"251835000000",2,1,13,2,29,2,2,14,2,0,1,0,66,60,1,2,2,0
"251840000000",2,1,13,2,30,3,1,3,2,0,1,0,58,62,3,2,2,0
"251866000000",2,1,12,2,31,3,1,6,2,0,1,1,51,NA,NA,2,NA,0
"251878000000",1,2,13,7,20,3,1,2,2,0,1,0,48,52,3,7,7,0
"251884000000",1,1,12,2,17,2,1,13,2,0,1,0,NA,NA,NA,NA,NA,NA
"251969000000",1,1,13,2,23,2,2,3,2,0,1,0,72,NA,1,2,NA,0
"251981000000",2,1,13,2,27,2,2,1,2,0,0,0,72,NA,NA,2,NA,0
"252077000000",1,1,13,2,22,2,1,9,2,0,1,0,NA,NA,NA,NA,NA,NA
"252103000000",2,2,13,7,NA,NA,1,2,2,0,1,1,56,NA,NA,7,NA,0
"252120000000",2,1,13,2,16,3,2,1,2,0,1,1,52,NA,3,2,NA,0
"252122000000",2,1,12,1,35,1,1,7,2,0,0,0,49,NA,NA,7,NA,NA
"252132000000",1,1,13,2,26,2,1,3,2,1,1,0,52,55,1,2,2,0
"252140000000",2,1,13,2,26,2,1,8,2,0,1,0,60,66,1,2,2,0
"252156000000",1,1,13,2,49,1,1,4,2,0,1,0,56,68,NA,1,1,1
"252168000000",2,1,12,2,20,2,1,8,2,0,0,0,NA,NA,NA,NA,NA,NA
"260125000000",2,1,13,1,28,1,1,1,1,0,1,0,62,NA,3,1,NA,0
"260139000000",2,2,13,7,20,3,2,2,2,0,1,0,NA,NA,3,NA,NA,NA
"260153000000",2,2,13,99,32,3,1,2,2,0,0,0,66,NA,NA,7,NA,9
"260182000000",1,1,13,4,27,3,1,2,2,0,1,0,52,67,1,2,2,3
"260191000000",2,1,13,2,26,2,1,5,2,0,0,0,54,NA,NA,2,NA,0
"260201000000",1,2,11,7,32,3,1,7,2,0,1,1,59,55,NA,7,7,0
"260224000000",1,1,12,2,41,3,1,2,2,0,1,0,52,NA,3,2,NA,0
"260238000000",1,1,13,1,27,2,1,8,2,0,0,0,38,47,3,7,2,2
"260243000000",2,2,12,1,25,3,1,2,1,0,0,0,NA,NA,NA,NA,NA,NA
"260264000000",2,1,12,2,35,3,1,5,2,0,1,1,70,NA,3,7,NA,NA
"260277000000",1,1,12,1,23,2,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"260285000000",2,1,11,1,NA,NA,1,3,2,0,1,1,44,41,1,1,1,0
"260309000000",1,1,12,2,29,3,1,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"260343000000",2,1,13,1,50,4,1,6,2,0,1,0,NA,NA,NA,NA,NA,NA
"260363000000",2,1,12,2,22,3,1,10,2,0,1,0,58,NA,1,2,NA,0
"260375000000",1,1,13,7,40,1,1,1,2,0,0,0,NA,NA,NA,NA,NA,NA
"260383000000",1,1,13,2,24,2,1,2,2,0,1,0,31,NA,3,2,NA,0
"260395000000",1,1,13,2,18,3,2,1,2,0,0,0,61,NA,NA,2,NA,0
"260515000000",1,1,13,2,19,2,1,11,2,0,1,0,45,NA,NA,2,NA,0
"260524000000",1,2,12,1,22,2,2,3,2,0,0,0,45,NA,NA,2,NA,NA
"260534000000",1,2,13,7,27,1,1,5,2,0,0,0,41,NA,NA,7,NA,0
"260584000000",1,1,13,7,20,1,1,6,2,0,1,0,39,NA,3,7,NA,0
"260628000000",1,2,12,2,19,3,1,5,2,0,1,0,44,NA,3,2,NA,0
"260639000000",2,1,12,2,20,2,1,4,2,0,1,1,46,49,1,7,7,3
"260645000000",2,1,13,2,19,2,1,1,2,0,1,0,50,NA,3,2,NA,0
"260664000000",2,1,13,2,15,2,1,10,2,0,1,0,49,NA,3,2,NA,0
"260824000000",1,1,13,7,20,3,1,1,2,0,0,0,52,55,NA,7,7,0
"260827000000",2,1,12,2,18,3,1,8,2,0,1,0,NA,NA,NA,NA,NA,NA
"260868000000",2,2,13,2,20,2,2,2,2,0,1,0,72,NA,3,7,NA,NA
"261112000000",2,1,13,2,20,3,2,2,2,0,0,0,NA,NA,3,NA,NA,NA
"261134000000",1,2,13,2,41,3,1,7,2,0,1,0,NA,NA,NA,NA,NA,NA
"261162000000",1,2,12,1,31,4,1,2,2,0,1,0,48,NA,NA,2,NA,NA
"261170000000",2,2,12,7,24,3,1,5,NA,NA,1,0,43,NA,NA,7,NA,0
"261173000000",1,1,12,7,17,2,1,3,2,0,1,1,46,59,2,2,2,3
"261188000000",2,2,13,99,18,3,1,5,2,0,0,0,NA,NA,NA,NA,NA,9
"261225000000",1,1,13,2,21,3,1,3,2,0,1,0,44,41,NA,2,2,0
"261232000000",1,1,13,2,21,3,1,1,2,0,1,1,60,NA,3,2,NA,0
"261272000000",1,1,13,1,19,3,1,8,2,0,1,0,45,NA,NA,2,NA,NA
"261315000000",1,2,12,99,37,4,2,1,1,0,1,1,55,47,1,7,7,9
"261316000000",2,1,13,2,26,3,1,9,2,0,1,0,70,NA,NA,2,NA,0
"261379000000",1,1,13,2,24,3,2,3,2,0,1,0,54,NA,3,2,NA,0
"261396000000",2,1,13,2,28,3,1,3,2,0,0,0,31,33,NA,7,7,3
"261453000000",2,1,12,2,NA,NA,1,2,2,0,1,0,71,NA,3,2,NA,0
"261532000000",1,2,13,7,21,1,1,2,2,0,0,0,55,64,2,1,1,1
"261551000000",2,2,13,2,22,2,1,1,2,0,1,0,62,55,1,2,1,0
"261596000000",1,1,13,1,40,1,1,3,1,0,0,0,67,70,NA,2,2,2
"261608000000",1,1,13,2,24,2,1,2,2,0,0,0,56,NA,NA,2,NA,0
"261645000000",2,1,13,99,NA,NA,1,4,2,0,1,0,62,60,3,7,7,9
"261653000000",1,2,13,2,36,1,1,3,1,1,0,0,NA,NA,NA,NA,NA,NA
"261740000000",2,2,13,1,NA,5,1,1,2,0,1,0,56,NA,NA,2,NA,NA
"261858000000",1,1,13,2,25,3,1,3,2,0,0,0,49,NA,3,2,NA,0
"261887000000",2,2,13,1,25,1,1,1,2,0,1,1,70,71,1,2,2,2
"261932000000",1,2,13,99,20,4,1,2,2,0,0,0,45,40,1,1,1,9
"261952000000",2,2,12,2,NA,NA,1,1,2,0,1,0,69,69,1,2,2,0
"261996000000",1,1,13,99,23,4,1,2,2,0,0,0,66,NA,3,7,NA,9
"261999000000",2,1,13,1,19,3,1,2,2,0,0,0,63,60,NA,7,7,2
"262040000000",2,1,12,2,37,3,1,2,2,0,1,0,52,NA,3,7,NA,NA
"262090000000",1,1,13,2,33,1,1,4,1,0,0,0,NA,NA,NA,NA,NA,NA
"262155000000",2,1,13,1,18,2,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"262184000000",2,1,13,2,17,2,1,2,2,0,0,0,62,57,NA,2,2,0
"262229000000",2,1,13,2,27,3,2,2,2,0,1,0,37,NA,NA,2,NA,0
"262245000000",2,1,12,7,19,2,1,6,2,0,1,1,41,42,2,2,2,3
"262247000000",1,1,13,2,NA,NA,1,5,2,0,1,0,55,NA,2,2,NA,0
"262285000000",2,1,12,1,NA,NA,2,8,2,0,1,1,51,NA,1,2,NA,NA
"262288000000",1,2,13,1,18,3,1,1,NA,NA,0,0,68,64,1,1,1,0
"262300000000",2,1,13,2,NA,NA,2,6,2,0,1,0,60,65,NA,2,2,0
"262303000000",1,1,12,2,NA,NA,1,4,2,0,1,1,36,NA,3,2,NA,0
"262306000000",1,1,12,2,NA,NA,1,10,2,0,1,1,57,NA,NA,2,NA,0
"262343000000",1,1,13,2,NA,5,2,4,2,0,1,0,39,51,NA,2,2,0
"262345000000",2,1,13,2,19,3,1,5,2,0,0,0,62,50,NA,2,2,0
"262362000000",2,1,12,7,NA,5,1,4,2,1,1,0,38,NA,3,7,NA,0
"262369000000",2,2,13,1,NA,5,1,1,2,0,1,0,56,56,1,1,1,0
"262401000000",1,1,12,2,23,2,1,1,2,0,1,0,65,NA,1,2,NA,0
"262458000000",1,2,13,2,35,2,1,2,2,0,1,0,45,43,NA,2,2,0
"262462000000",2,2,12,2,38,2,1,1,2,0,0,0,50,NA,3,2,NA,0
"262463000000",2,1,12,2,NA,NA,1,1,2,0,1,1,54,NA,3,2,NA,0
"262478000000",1,1,12,2,17,3,1,1,2,0,1,1,51,NA,3,2,NA,0
"262495000000",1,1,13,1,22,2,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"262497000000",2,1,12,7,41,3,1,9,2,0,1,1,59,NA,3,2,NA,NA
"262521000000",2,1,12,7,18,2,1,7,2,0,1,1,40,NA,NA,2,NA,NA
"262524000000",2,1,13,2,23,2,1,7,2,0,0,0,49,NA,NA,2,NA,0
"262528000000",2,1,12,1,29,1,1,1,2,0,1,1,48,42,1,7,7,2
"262542000000",2,1,13,2,25,1,1,1,2,0,0,0,52,51,NA,2,2,0
"262547000000",1,2,13,2,26,2,1,4,2,0,1,0,47,NA,3,2,NA,0
"262547000000",1,2,13,2,26,2,1,4,2,0,1,0,47,NA,3,2,NA,0
"262552000000",2,1,12,2,41,3,3,1,2,0,0,0,36,NA,NA,2,NA,0
"262555000000",2,1,12,7,30,1,1,1,2,0,1,1,64,57,NA,7,7,0
"262568000000",2,1,12,1,NA,NA,1,3,2,0,1,1,61,50,NA,1,1,0
"262596000000",1,1,13,2,21,2,1,5,2,0,1,1,56,NA,1,2,NA,0
"262598000000",2,1,12,2,21,2,1,4,2,0,1,1,51,NA,NA,2,NA,0
"262638000000",1,1,13,2,21,3,1,15,2,0,0,0,NA,NA,NA,NA,NA,NA
"10244507060",2,1,12,2,18,3,1,3,2,0,0,0,47,57,NA,7,7,3
"12251010210",2,1,11,99,NA,NA,1,2,2,0,0,0,32,NA,3,2,NA,9
"12296631060",2,2,12,99,17,3,1,3,2,0,0,0,56,NA,3,7,NA,9
"12442348180",1,2,12,7,35,3,1,1,2,0,0,0,62,NA,3,7,NA,0
"250652000000",1,1,12,2,21,1,1,1,2,0,1,0,61,58,1,2,2,0
"250653000000",1,1,12,1,21,1,2,4,1,1,1,0,NA,NA,NA,NA,NA,NA
"250661000000",2,2,12,1,17,3,2,1,NA,NA,1,1,51,NA,3,1,NA,0
"250696000000",1,2,12,2,NA,NA,1,5,2,0,1,0,34,NA,3,2,NA,0
"250802000000",2,2,12,1,28,3,2,1,2,0,0,0,36,45,1,1,1,0
"250803000000",1,1,12,1,21,4,1,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"250820000000",1,1,12,1,NA,NA,3,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"250823000000",2,2,12,1,24,3,1,3,2,0,1,0,47,48,1,1,7,0
"250843000000",1,2,11,1,21,1,1,1,2,0,1,1,54,51,NA,1,1,0
"250844000000",2,2,12,1,NA,5,2,1,NA,NA,0,0,44,48,1,2,2,2
"250850000000",1,1,12,99,20,1,1,3,2,0,1,1,38,NA,NA,2,NA,9
"250856000000",1,1,11,1,17,3,3,2,2,0,1,1,54,45,1,1,1,0
"250872000000",1,2,12,1,24,3,3,1,2,0,1,1,47,NA,2,1,NA,0
"250877000000",1,1,12,99,23,4,3,13,2,0,1,0,52,NA,NA,2,NA,9
"250886000000",1,2,12,1,NA,NA,1,2,2,0,1,0,51,45,1,1,2,0
"250903000000",1,2,12,1,25,3,1,3,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"250909000000",1,2,12,1,22,1,1,4,2,0,1,0,40,44,1,1,1,0
"250916000000",2,2,11,99,31,3,2,4,2,0,1,1,43,NA,3,1,NA,9
"250925000000",1,1,12,6,45,3,2,1,NA,NA,0,0,57,NA,4,1,NA,NA
"250934000000",1,1,12,1,22,1,1,5,2,0,1,0,62,NA,3,1,NA,0
"250936000000",1,1,12,2,NA,NA,1,2,2,0,1,0,39,NA,3,2,NA,0
"250936000000",1,1,12,1,28,2,2,6,1,0,1,0,67,57,1,1,1,0
"250936000000",1,2,12,99,NA,NA,1,1,NA,NA,1,0,63,56,1,2,2,9
"250939000000",2,2,12,1,19,3,2,3,2,0,1,0,51,NA,3,2,NA,NA
"250945000000",2,2,12,1,22,2,2,4,2,0,0,1,29,34,1,1,1,0
"250948000000",1,1,12,1,28,1,1,2,2,0,1,0,48,49,1,1,1,0
"250948000000",1,1,12,99,34,2,1,5,2,0,1,0,NA,NA,NA,NA,NA,9
"250951000000",2,2,12,1,28,1,1,2,2,0,1,1,43,52,1,7,7,2
"250955000000",2,1,12,99,23,3,2,2,2,0,1,0,44,36,1,1,1,9
"250959000000",2,1,11,1,32,2,6,2,NA,NA,1,1,40,NA,3,1,NA,0
"250960000000",2,1,12,1,47,4,1,7,2,0,1,0,46,51,1,1,1,0
"250963000000",1,1,12,2,22,2,1,9,2,0,1,0,55,52,1,1,7,1
"250965000000",1,1,11,1,27,4,2,4,2,0,1,1,63,NA,3,1,NA,0
"250968000000",2,2,12,1,31,2,1,2,2,0,1,0,NA,NA,NA,NA,NA,NA
"250974000000",2,2,12,99,39,3,2,3,2,0,1,0,44,NA,1,2,NA,9
"250981000000",1,2,12,1,21,1,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"250981000000",2,1,12,2,28,3,1,4,2,0,0,0,50,NA,NA,2,NA,0
"250981000000",2,1,11,1,25,2,1,1,2,0,1,0,35,41,1,1,1,0
"250982000000",1,2,12,99,31,3,2,6,2,0,1,0,62,64,2,1,1,9
"250984000000",1,2,11,2,NA,NA,1,1,2,0,1,1,44,NA,3,2,NA,0
"250985000000",2,2,12,2,25,3,2,1,2,1,0,0,55,66,1,2,2,0
"250986000000",2,1,12,99,22,3,1,4,2,0,1,0,42,NA,3,2,NA,9
"250987000000",1,1,12,1,NA,NA,1,6,2,0,0,0,44,48,NA,1,1,0
"250987000000",1,1,12,2,32,1,1,11,2,0,1,0,54,NA,NA,7,NA,NA
"250990000000",1,1,11,1,24,3,1,2,2,0,1,1,52,NA,1,1,NA,0
"250995000000",1,1,12,1,27,1,1,2,2,0,1,0,59,59,1,1,1,0
"250996000000",2,1,12,1,37,3,1,3,2,0,0,0,64,64,NA,1,1,0
"250996000000",1,2,11,7,19,2,1,1,2,0,1,1,58,60,1,2,2,3
"251101000000",1,2,11,7,20,3,1,1,2,0,1,1,65,NA,1,1,NA,NA
"251106000000",1,2,12,2,24,3,1,2,2,0,1,0,36,NA,4,2,NA,0
"251108000000",2,1,11,1,31,4,1,1,2,0,1,0,33,NA,3,1,NA,0
"251113000000",1,1,12,99,24,2,1,2,2,0,1,0,NA,NA,NA,NA,NA,9
"251118000000",2,2,12,2,22,3,1,2,NA,NA,0,0,54,NA,3,2,NA,0
"251119000000",2,2,12,1,NA,NA,2,1,2,0,1,0,48,46,NA,2,1,0
"251122000000",2,1,12,2,33,3,1,8,2,0,1,0,44,45,2,2,2,0
"251124000000",2,1,12,99,30,3,1,15,2,0,1,0,NA,NA,3,NA,NA,9
"251132000000",1,1,12,2,29,3,1,6,2,0,0,0,NA,NA,NA,NA,NA,NA
"251133000000",2,1,12,2,21,3,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"251137000000",2,2,11,1,22,1,1,1,2,0,0,0,34,37,1,1,1,0
"251139000000",1,2,12,1,33,3,1,1,2,1,1,0,NA,NA,1,NA,NA,NA
"251140000000",1,2,11,7,26,1,1,1,2,0,1,1,54,NA,3,2,NA,NA
"251141000000",2,1,12,2,21,1,2,10,2,0,0,0,45,45,1,1,1,1
"251142000000",1,1,11,1,20,3,1,6,2,0,1,1,64,NA,NA,1,NA,0
"251146000000",2,1,12,99,37,3,1,3,2,0,1,0,NA,NA,NA,NA,NA,9
"251146000000",1,1,11,99,26,1,2,3,2,0,1,0,NA,NA,NA,NA,NA,9
"251147000000",2,2,12,2,60,3,1,1,1,0,1,1,41,NA,3,2,NA,0
"251149000000",1,1,12,2,30,3,1,2,2,0,1,1,50,NA,NA,7,NA,NA
"251151000000",2,1,11,2,NA,5,1,10,2,0,1,1,51,NA,3,2,NA,0
"251151000000",1,1,12,1,27,1,1,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"251158000000",2,1,12,2,NA,5,1,2,2,0,1,0,70,NA,3,2,NA,0
"251158000000",1,2,11,1,NA,NA,1,8,1,0,1,1,51,62,3,7,7,2
"251159000000",1,2,11,1,30,1,2,2,2,0,0,0,44,61,NA,2,2,2
"251160000000",2,1,12,1,17,2,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"251163000000",1,1,12,1,22,1,2,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"251165000000",1,1,12,1,26,1,2,3,1,0,0,0,68,77,NA,7,7,2
"251166000000",1,1,12,7,27,1,3,7,2,0,1,0,46,48,NA,7,7,0
"251173000000",2,2,11,1,16,3,2,2,2,0,1,0,31,NA,NA,1,NA,0
"251183000000",1,2,12,7,22,1,2,2,NA,NA,0,0,53,58,1,1,1,1
"251186000000",1,1,12,1,22,1,1,3,2,0,1,0,57,NA,1,1,NA,0
"251191000000",1,1,12,99,36,3,1,1,2,0,0,0,31,NA,3,7,NA,9
"251191000000",1,1,12,2,NA,NA,1,3,2,0,0,0,56,57,1,2,2,0
"251192000000",1,1,12,1,26,2,4,4,2,0,1,0,59,NA,3,7,NA,NA
"251196000000",1,1,12,1,21,3,2,3,2,0,1,0,56,NA,NA,2,NA,NA
"251199000000",2,2,11,99,24,3,1,2,2,0,0,0,44,41,1,1,7,9
"251203000000",1,1,12,7,38,3,1,2,2,0,1,0,56,NA,NA,7,NA,0
"251204000000",2,2,11,1,18,2,1,4,2,0,1,1,33,NA,3,1,NA,0
"251208000000",2,1,12,6,24,3,3,4,2,0,0,0,53,NA,3,2,NA,NA
"251212000000",1,1,12,2,29,3,3,2,2,0,1,0,50,62,NA,1,1,1
"251217000000",1,1,11,1,31,4,4,5,2,1,1,0,NA,NA,NA,NA,NA,NA
"251218000000",2,1,12,99,23,2,2,3,2,0,0,0,53,NA,3,2,NA,9
"251218000000",1,2,12,99,34,3,2,1,2,0,1,0,31,NA,3,7,NA,9
"251220000000",1,1,12,2,22,2,2,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"251223000000",2,1,12,7,NA,5,1,5,2,0,1,1,67,NA,NA,2,NA,NA
"251223000000",1,1,12,1,18,1,3,5,2,0,1,0,49,48,1,1,1,0
"251225000000",2,2,12,2,21,1,1,2,2,0,0,0,46,NA,3,2,NA,0
"251226000000",1,2,12,1,20,1,3,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"251231000000",2,1,12,1,NA,NA,1,2,2,0,0,0,48,46,1,1,1,0
"251232000000",2,2,12,2,28,3,1,4,2,0,0,0,36,NA,NA,2,NA,0
"251233000000",2,2,12,1,19,1,1,2,2,0,1,0,43,44,1,1,1,0
"251234000000",1,1,12,2,23,1,1,21,2,0,0,0,63,NA,NA,2,NA,0
"251236000000",1,2,12,2,24,2,1,14,2,0,0,0,NA,NA,NA,NA,NA,NA
"251237000000",1,1,11,1,22,2,4,3,2,0,1,1,41,46,3,1,1,0
"251237000000",1,1,12,99,35,3,2,4,2,0,0,0,40,NA,3,2,NA,9
"251240000000",1,1,12,7,34,3,2,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"251242000000",2,1,11,1,35,2,1,2,2,0,1,1,69,72,1,1,1,0
"251246000000",2,1,12,2,24,3,2,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"251247000000",2,1,12,99,21,3,1,1,NA,NA,0,0,NA,NA,NA,NA,NA,9
"251249000000",2,2,12,2,22,3,1,4,2,0,0,0,57,NA,3,2,NA,0
"251250000000",1,1,12,99,31,3,2,2,1,1,1,0,NA,NA,NA,NA,NA,9
"251251000000",1,2,11,2,NA,NA,1,1,2,0,1,1,43,NA,3,2,NA,0
"251251000000",1,1,12,2,29,3,1,14,2,0,1,0,NA,NA,NA,NA,NA,NA
"251260000000",2,1,11,99,58,3,2,2,1,0,1,0,NA,NA,3,NA,NA,9
"251261000000",2,1,11,99,NA,5,1,1,2,0,1,1,59,NA,NA,2,NA,9
"251264000000",1,2,11,2,24,2,2,2,2,0,1,1,67,65,NA,1,1,1
"251266000000",1,1,12,1,NA,NA,2,8,2,0,1,0,NA,NA,1,NA,NA,NA
"251270000000",2,1,11,1,28,3,1,6,2,0,1,1,32,NA,3,1,NA,0
"251270000000",2,2,12,2,29,3,1,3,2,0,1,0,30,NA,3,2,NA,0
"251272000000",1,1,11,2,46,3,1,4,2,0,0,0,NA,NA,1,NA,NA,NA
"251272000000",2,1,11,7,NA,NA,1,1,2,0,1,0,80,80,NA,2,2,3
"251276000000",2,1,12,1,33,3,3,2,2,0,0,0,37,40,NA,7,7,2
"251278000000",2,1,12,1,15,3,1,9,2,0,1,0,NA,NA,NA,NA,NA,NA
"251281000000",1,1,11,1,40,2,2,7,2,0,1,0,52,58,NA,1,1,0
"251284000000",1,1,12,2,40,3,2,2,2,0,1,0,75,NA,3,2,NA,0
"251296000000",2,1,11,7,NA,NA,1,1,2,0,1,0,NA,NA,NA,NA,NA,NA
"251302000000",1,1,11,2,22,1,2,6,2,0,0,0,NA,NA,NA,NA,NA,NA
"251306000000",2,1,12,1,24,3,3,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"251308000000",1,1,11,2,29,3,2,6,2,0,1,0,NA,NA,NA,NA,NA,NA
"251311000000",2,1,12,2,NA,NA,1,6,2,0,1,0,NA,NA,NA,NA,NA,NA
"251313000000",2,1,11,2,24,3,2,1,2,0,0,0,41,NA,NA,2,NA,0
"251315000000",2,1,12,2,40,3,1,7,2,0,1,1,49,NA,NA,2,NA,0
"251316000000",1,1,11,2,NA,5,1,2,2,0,0,0,45,NA,3,7,NA,NA
"251316000000",1,2,11,1,28,1,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
